seller_id,seller_click_cnt,seller_add_to_cart_cnt,seller_purchase_cnt,seller_add_to_favorite_cnt,seller_action_total_cnt,seller_purchase_rt
2343,637,0,161,15,813,0.1980319803198032
2344,1804,6,216,110,2136,0.10112359550561797
2345,5956,17,583,542,7098,0.08213581290504367
2346,6554,13,640,673,7880,0.08121827411167512
2347,3930,1,610,228,4769,0.12790941497169217
2348,2821,7,306,119,3253,0.09406701506301875
2349,2349,1,206,114,2670,0.07715355805243446
2350,754,0,54,79,887,0.060879368658399095
2351,4886,5,1135,233,6259,0.18133887202428503
2352,8217,6,949,480,9652,0.09832159138002486
2353,2927,4,140,138,3209,0.04362729822374572
2354,1079,3,78,43,1203,0.06483790523690773
2355,5834,7,731,278,6850,0.10671532846715329
2356,654,0,164,39,857,0.19136522753792298
2357,1832,6,125,79,2042,0.06121449559255632
2358,18285,16,1138,876,20315,0.05601772089588974
2359,7918,8,240,495,8661,0.027710426047800486
2360,3386,12,617,217,4232,0.14579395085066163
2361,3324,10,580,716,4630,0.12526997840172785
2362,22664,38,1207,1630,25539,0.047261051724813034
2363,5508,8,367,463,6346,0.05783170501103057
2364,948,0,143,61,1152,0.12413194444444445
2365,11856,29,1757,504,14146,0.12420472218294924
2366,4413,5,455,290,5163,0.08812705791206663
2367,45218,98,2337,4386,52039,0.04490862622264071
2368,650,1,75,62,788,0.09517766497461928
2369,647,0,19,27,693,0.027417027417027416
2370,12936,15,2099,624,15674,0.13391603930075283
2371,101628,84,904,2884,105500,0.008568720379146919
2372,7168,15,128,356,7667,0.016694926307551844
2373,4330,10,717,146,5203,0.13780511243513358
2374,18636,16,2812,1274,22738,0.1236696279356144
2375,10554,12,542,374,11482,0.047204319804912034
2376,2432,1,312,267,3012,0.10358565737051793
2377,27032,100,1876,1447,30455,0.061599080610737156
2378,20100,19,392,916,21427,0.01829467494282914
2379,1861,0,157,87,2105,0.07458432304038004
2380,537,0,74,27,638,0.11598746081504702
2381,1622,3,131,108,1864,0.07027896995708155
2382,36278,71,1632,2139,40120,0.04067796610169491
2383,3364,5,260,173,3802,0.0683850604944766
2384,2514,1,122,189,2826,0.043170559094125975
2385,80096,194,11189,4660,96139,0.11638356962314982
2386,2688,2,96,85,2871,0.03343782654127482
2387,28528,22,1311,8831,38692,0.03388297322443916
2388,9962,19,724,525,11230,0.06447016918967052
2389,4687,11,528,301,5527,0.09553102949158676
2390,2611,6,338,176,3131,0.10795273075694667
2391,8092,6,1253,654,10005,0.12523738130934534
2392,1741,2,228,66,2037,0.11192930780559647
2393,2016,10,173,101,2300,0.07521739130434782
2394,2826,9,444,107,3386,0.13112817483756645
2395,4383,7,314,240,4944,0.06351132686084142
2396,5220,6,359,364,5949,0.06034627668515717
2397,25338,69,2032,1008,28447,0.07143108236369389
2398,2135,2,295,120,2552,0.11559561128526646
2399,3066,4,310,139,3519,0.08809320829781188
2400,7790,14,80,678,8562,0.00934361130576968
2401,2529,10,127,155,2821,0.04501949663239986
2402,9513,19,833,581,10946,0.0761008587611913
2403,64001,112,4461,1914,70488,0.06328736806264897
2404,19947,33,1825,1039,22844,0.07988968656977762
2405,1808,10,235,106,2159,0.10884668828161186
2406,325,0,37,18,380,0.09736842105263158
2407,11506,9,1959,673,14147,0.1384745882519262
2408,641,2,91,50,784,0.11607142857142858
2409,1846,7,236,86,2175,0.10850574712643678
2410,4496,10,213,828,5547,0.03839913466738778
2411,2966,7,354,157,3484,0.10160734787600459
2412,114500,91,1805,4399,120795,0.014942671468189908
2413,4630,14,435,168,5247,0.08290451686678102
2414,5234,8,341,360,5943,0.05737842840316339
2415,1413,0,286,91,1790,0.15977653631284916
2416,3860,3,110,315,4288,0.025652985074626867
2417,3584,5,391,173,4153,0.09414880809053697
2418,62714,104,5164,4000,71982,0.07174015726153761
2419,7347,16,385,452,8200,0.04695121951219512
2420,36914,38,2719,2179,41850,0.06497013142174432
2421,1194,0,168,72,1434,0.11715481171548117
2422,8476,6,597,886,9965,0.0599096838936277
2423,2289,3,90,157,2539,0.035447026388341865
2424,12510,38,871,650,14069,0.06190916198734807
2425,5539,2,566,451,6558,0.08630680085391888
2426,5624,3,149,275,6051,0.024624029086101472
2427,725,2,79,31,837,0.09438470728793309
2428,1742,5,90,113,1950,0.046153846153846156
2429,3129,4,572,169,3874,0.1476510067114094
2430,736,1,77,8,822,0.09367396593673966
2431,9364,23,203,446,10036,0.02022718214428059
2432,2775,3,360,268,3406,0.10569583088667057
2433,9496,14,511,1235,11256,0.04539800995024876
2434,1716,22,102,151,1991,0.051230537418382724
2435,10504,21,1807,848,13180,0.13710166919575115
2436,15825,17,934,820,17596,0.05308024551034326
2437,3979,2,393,189,4563,0.0861275476660092
2438,1431,3,213,143,1790,0.11899441340782123
2439,2878,4,247,105,3234,0.07637600494743352
2440,15226,10,710,1205,17151,0.04139700309019882
2441,8880,15,958,1045,10898,0.08790603780510185
2442,3711,6,204,159,4080,0.05
2443,3609,17,83,206,3915,0.02120051085568327
2444,3296,2,172,293,3763,0.04570821153335105
2445,6121,7,673,270,7071,0.09517748550417197
2446,2369,3,119,201,2692,0.04420505200594354
2447,17895,36,2024,752,20707,0.09774472400637466
2448,13603,44,1557,546,15750,0.09885714285714285
2449,23494,26,1142,1112,25774,0.04430821758361139
2450,9796,10,973,501,11280,0.08625886524822696
2451,2553,2,500,173,3228,0.15489467162329615
2452,2820,12,202,171,3205,0.06302652106084243
2453,5011,6,435,390,5842,0.07446080109551523
2454,18645,24,1156,1111,20936,0.05521589606419564
2455,4189,3,719,322,5233,0.13739728645136634
2456,6637,19,150,435,7241,0.020715370805137412
2457,4657,10,249,435,5351,0.04653335825079424
2458,1131,4,128,63,1326,0.09653092006033183
2459,38624,92,2664,2323,43703,0.06095691371301741
2460,9689,34,575,328,10626,0.05411255411255411
2461,1530,2,237,80,1849,0.12817739318550567
2462,3769,5,538,275,4587,0.11728798779158492
2463,2472,3,307,119,2901,0.10582557738710789
2464,3172,7,224,103,3506,0.0638904734740445
2465,13234,49,431,455,14169,0.030418519302703083
2466,3745,5,189,217,4156,0.045476419634263715
2467,455,0,68,31,554,0.12274368231046931
2468,116537,149,5245,4930,126861,0.041344463625542914
2469,5897,16,150,347,6410,0.0234009360374415
2470,592,1,113,35,741,0.1524966261808367
2471,4597,10,192,167,4966,0.038662907772855415
2472,9717,22,478,270,10487,0.04558024220463431
2473,5197,20,399,304,5920,0.06739864864864865
2474,3466,3,545,283,4297,0.12683267395857575
2475,3032,1,92,94,3219,0.02858030444237341
2476,3004,3,81,111,3199,0.025320412628946545
2477,4862,2,128,452,5444,0.02351212343864805
2478,1438,1,153,72,1664,0.09194711538461539
2479,7576,15,145,416,8152,0.01778704612365064
2480,620,0,49,30,699,0.07010014306151645
2481,3429,3,387,293,4112,0.0941147859922179
2482,31139,96,4282,3478,38995,0.10980894986536735
2483,3514,7,160,339,4020,0.03980099502487562
2484,18890,35,1113,1057,21095,0.05276131784783124
2485,3805,7,80,345,4237,0.018881283927307056
2486,2088,4,166,171,2429,0.0683408810209963
2487,627,1,64,43,735,0.08707482993197278
2488,2247,3,229,118,2597,0.08817866769349249
2489,4548,3,463,269,5283,0.08763959871285254
2490,1982,9,136,111,2238,0.06076854334226988
2491,3788,17,208,178,4191,0.049630159866380336
2492,4697,2,912,192,5803,0.15716008960882302
2493,524,1,122,25,672,0.18154761904761904
2494,1151,5,92,72,1320,0.0696969696969697
2495,2337,3,324,137,2801,0.11567297393787933
2496,4425,4,226,253,4908,0.04604726976365118
2497,3372,8,282,155,3817,0.07388001047943411
2498,8824,9,1750,394,10977,0.15942425070602168
2499,1148,2,255,79,1484,0.17183288409703504
2500,3794,7,332,240,4373,0.07592042076377772
2501,1408,8,110,56,1582,0.0695322376738306
2502,916,2,113,38,1069,0.10570626753975679
2503,7775,19,237,565,8596,0.027570963238715683
2504,1242,5,176,77,1500,0.11733333333333333
2505,6074,24,502,447,7047,0.07123598694479921
2506,26994,44,4298,2386,33722,0.12745388766977048
2507,1469,2,83,87,1641,0.050578915295551495
2508,6590,16,581,388,7575,0.0766996699669967
2509,3261,1,386,185,3833,0.10070440907905036
2510,18155,29,1523,1036,20743,0.07342235935014221
2511,18332,32,2363,1231,21958,0.10761453684306403
2512,12411,24,414,555,13404,0.03088630259623993
2513,1115,3,146,62,1326,0.11010558069381599
2514,1584,1,132,87,1804,0.07317073170731707
2515,3586,5,431,212,4234,0.10179499291450166
2516,2633,2,151,118,2904,0.05199724517906336
2517,3899,5,92,409,4405,0.020885357548240637
2518,8862,14,251,857,9984,0.02514022435897436
2519,1996,9,81,95,2181,0.037138927097661624
2520,3286,5,490,222,4003,0.12240819385460905
2521,1363,4,249,105,1721,0.14468332364904127
2522,1094,9,177,30,1310,0.13511450381679388
2523,1016,3,72,47,1138,0.0632688927943761
2524,1560,4,140,48,1752,0.07990867579908675
2525,1479,8,79,123,1689,0.046773238602723505
2526,9685,13,1741,667,12106,0.14381298529654718
2527,6631,14,273,418,7336,0.03721374045801527
2528,2324,2,132,138,2596,0.05084745762711865
2529,2953,3,472,175,3603,0.13100194282542327
2530,7544,26,610,424,8604,0.0708972570897257
2531,6864,14,415,298,7591,0.054670003952048477
2532,3377,10,342,93,3822,0.08948194662480377
2533,2349,3,494,151,2997,0.1648314981648315
2534,2327,9,266,107,2709,0.09819121447028424
2535,5233,13,386,302,5934,0.06504887091338052
2536,1365,1,132,149,1647,0.08014571948998178
2537,39593,123,6060,2318,48094,0.12600324364785628
2538,2148,11,235,192,2586,0.09087393658159319
2539,1660,4,104,137,1905,0.05459317585301837
2540,4690,14,356,254,5314,0.06699284907790741
2541,10761,20,767,786,12334,0.062185827793092265
2542,3633,2,238,408,4281,0.0555944872693296
2543,2337,6,154,205,2702,0.05699481865284974
2544,4000,3,83,244,4330,0.019168591224018476
2545,54472,101,2547,2611,59731,0.04264117459945422
2546,1292,3,89,114,1498,0.05941255006675567
2547,17296,39,1682,1117,20134,0.08354028012317473
2548,2891,2,376,140,3409,0.1102962745673218
2549,2565,3,57,271,2896,0.01968232044198895
2550,6625,7,518,569,7719,0.06710713823034072
2551,3827,7,476,200,4510,0.10554323725055433
2552,2229,1,229,111,2570,0.08910505836575876
2553,1270,1,78,64,1413,0.055201698513800426
2554,1439,4,136,50,1629,0.08348680171884591
2555,5824,10,257,587,6678,0.038484576220425275
2556,3478,12,236,189,3915,0.060280970625798215
2557,3331,7,135,234,3707,0.03641758834637173
2558,1242,2,75,62,1381,0.05430847212165098
2559,7031,10,633,428,8102,0.07812885707232782
2560,78589,104,3045,3147,84885,0.03587206220180244
2561,5183,6,189,165,5543,0.034097059354140355
2562,6688,13,1134,300,8135,0.13939766441303011
2563,4192,3,235,388,4818,0.04877542548775426
2564,12522,12,356,955,13845,0.025713253882267965
2565,36603,89,3210,1989,41891,0.07662743787448378
2566,6430,10,716,197,7353,0.09737522099823201
2567,2428,2,263,68,2761,0.09525534226729446
2568,1182,2,38,94,1316,0.028875379939209727
2569,20915,21,1945,905,23786,0.08177078954006559
2570,13676,14,2276,980,16946,0.13430898147055353
2571,2086,3,275,189,2553,0.10771641206423815
2572,3894,2,779,157,4832,0.16121688741721854
2573,8974,25,1345,609,10953,0.12279740710307678
2574,4075,6,253,599,4933,0.0512872491384553
2575,25005,47,4155,2114,31321,0.13265859966156893
2576,8018,4,1114,463,9599,0.11605375559954162
2577,4120,9,257,325,4711,0.05455317342390151
2578,1061,2,72,75,1210,0.05950413223140496
2579,20605,22,1213,1119,22959,0.05283331155538133
2580,17778,16,2252,1191,21237,0.10604134293920987
2581,970,0,156,65,1191,0.1309823677581864
2582,17423,38,606,1481,19548,0.03100061387354205
2583,7463,8,438,448,8357,0.052411152327390215
2584,18612,23,1067,1209,20911,0.05102577590741715
2585,700,1,60,25,786,0.07633587786259542
2586,11910,17,2255,415,14597,0.1544837980406933
2587,853,2,73,57,985,0.07411167512690356
2588,10097,25,885,345,11352,0.0779598308668076
2589,402,3,46,17,468,0.09829059829059829
2590,6875,15,549,452,7891,0.06957293118742872
2591,36146,45,5246,1744,43181,0.12148861767907182
2592,15999,49,1852,910,18810,0.09845826687931951
2593,6675,8,562,682,7927,0.07089693452756402
2594,41774,19,1116,2284,45193,0.024694089792667007
2595,867,1,131,43,1042,0.1257197696737044
2596,2838,4,266,187,3295,0.08072837632776934
2597,5616,18,191,579,6404,0.029825109306683324
2598,3466,8,196,239,3909,0.05014070094653364
2599,1493,7,115,89,1704,0.06748826291079812
2600,2732,4,432,131,3299,0.13094877235525917
2601,1987,4,156,96,2243,0.06954971020954079
2602,3848,3,130,245,4226,0.03076194983435873
2603,3962,2,212,439,4615,0.045937161430119174
2604,571,3,76,23,673,0.11292719167904904
2605,922,1,69,23,1015,0.06798029556650247
2606,23404,39,1145,1362,25950,0.0441233140655106
2607,4144,4,142,274,4564,0.031113058720420684
2608,6164,19,1220,299,7702,0.1584004154764996
2609,1624,4,198,123,1949,0.10159055926115956
2610,1594,3,441,38,2076,0.21242774566473988
2611,4243,5,839,242,5329,0.1574404203415275
2612,779,2,198,62,1041,0.19020172910662825
2613,1034,3,157,34,1228,0.1278501628664495
2614,1872,6,213,127,2218,0.09603246167718665
2615,1244,2,125,107,1478,0.08457374830852503
2616,2801,2,217,200,3220,0.06739130434782609
2617,56737,75,1459,5971,64242,0.022710999034899287
2618,3270,5,502,238,4015,0.12503113325031134
2619,2614,5,448,243,3310,0.13534743202416918
2620,4614,11,367,544,5536,0.06629335260115607
2621,3677,8,341,180,4206,0.08107465525439848
2622,2587,6,75,71,2739,0.027382256297918947
2623,3769,15,224,274,4282,0.052312003736571695
2624,3906,8,699,319,4932,0.14172749391727493
2625,965,1,43,58,1067,0.04029990627928772
2626,6720,6,336,420,7482,0.04490777866880513
2627,1183,2,106,77,1368,0.07748538011695906
2628,2504,10,82,207,2803,0.029254370317516945
2629,4381,5,674,277,5337,0.1262881768783961
2630,6360,3,451,295,7109,0.06344070896047264
2631,3096,12,307,188,3603,0.0852067721343325
2632,2710,3,302,191,3206,0.0941983780411728
2633,4121,8,505,306,4940,0.10222672064777327
2634,5513,12,303,118,5946,0.05095862764883956
2635,676,0,49,31,756,0.06481481481481481
2636,2849,8,383,152,3392,0.1129127358490566
2637,3773,5,985,176,4939,0.199433083620166
2638,2565,1,161,208,2935,0.05485519591141397
2639,64375,69,3484,2230,70158,0.049659340346076
2640,18100,35,1623,1073,20831,0.07791272622533724
2641,1989,2,227,97,2315,0.09805615550755939
2642,2446,4,152,143,2745,0.055373406193078324
2643,3479,3,152,205,3839,0.0395936441781714
2644,2679,7,197,148,3031,0.06499505113823821
2645,4093,2,291,312,4698,0.06194125159642401
2646,2789,1,1362,105,4257,0.31994362226920364
2647,4468,7,106,270,4851,0.021851164708307565
2648,555,2,61,24,642,0.09501557632398754
2649,1785,7,328,82,2202,0.14895549500454133
2650,1286,1,66,65,1418,0.0465444287729196
2651,8647,14,1953,548,11162,0.17496864361225586
2652,15324,16,664,602,16606,0.03998554739250873
2653,3791,4,411,150,4356,0.0943526170798898
2654,10983,7,187,597,11774,0.01588245286223883
2655,2881,0,335,157,3373,0.0993181144381856
2656,8004,17,2391,410,10822,0.22093882831269637
2657,6284,3,425,387,7099,0.05986758698408227
2658,1850,5,268,126,2249,0.11916407292129835
2659,720,4,72,26,822,0.08759124087591241
2660,1186,7,52,87,1332,0.03903903903903904
2661,1255,6,155,85,1501,0.10326449033977349
2662,7626,9,460,318,8413,0.054677285153928445
2663,2818,4,479,174,3475,0.13784172661870503
2664,60287,65,4988,1797,67137,0.07429584282884251
2665,7637,13,577,483,8710,0.06624569460390356
2666,2772,2,76,130,2980,0.025503355704697986
2667,10013,7,1939,432,12391,0.15648454523444436
2668,8455,8,1941,505,10909,0.17792648272068934
2669,42420,113,3054,2476,48063,0.06354160164783722
2670,3422,2,143,223,3790,0.037730870712401055
2671,2192,4,317,165,2678,0.11837191934279313
2672,2143,4,180,90,2417,0.07447248655357881
2673,2616,1,175,193,2985,0.05862646566164154
2674,10872,21,1165,576,12634,0.09221149279721387
2675,5636,4,250,338,6228,0.040141297366730895
2676,119502,318,4742,7905,132467,0.03579759487268527
2677,95033,152,5719,5543,106447,0.05372626753219912
2678,2410,3,172,187,2772,0.06204906204906205
2679,1635,2,180,89,1906,0.0944386149003148
2680,4722,7,248,570,5547,0.04470885163151253
2681,3807,9,468,221,4505,0.10388457269700332
2682,3930,1,226,226,4383,0.05156285649098791
2683,8076,21,117,210,8424,0.013888888888888888
2684,7883,10,544,290,8727,0.0623352813108743
2685,1865,0,51,120,2036,0.02504911591355599
2686,4084,2,109,258,4453,0.024477880080844373
2687,7262,6,374,609,8251,0.04532783904981214
2688,2051,5,127,98,2281,0.055677334502411226
2689,1168,4,159,56,1387,0.11463590483056957
2690,1781,10,89,123,2003,0.044433349975037444
2691,1285,2,144,66,1497,0.09619238476953908
2692,6544,12,540,375,7471,0.07227948065854638
2693,6897,8,398,430,7733,0.051467735678261996
2694,2115,2,251,165,2533,0.09909198578760363
2695,3743,7,263,282,4295,0.061233993015133874
2696,2872,2,497,243,3614,0.1375207526286663
2697,1195,3,168,69,1435,0.11707317073170732
2698,6300,17,341,256,6914,0.0493202198437952
2699,10037,9,1002,528,11576,0.08655839668279199
2700,13491,16,376,459,14342,0.026216706177660018
2701,4071,8,401,395,4875,0.08225641025641026
2702,6780,9,803,336,7928,0.10128657921291624
2703,3917,10,146,186,4259,0.03428034749941301
2704,16380,8,313,1393,18094,0.017298552006189898
2705,2971,4,234,151,3360,0.06964285714285715
2706,2405,6,119,133,2663,0.04468644386030792
2707,1775,3,91,88,1957,0.04649974450689831
2708,626,3,126,18,773,0.1630012936610608
2709,15585,28,1885,942,18440,0.1022234273318872
2710,2083,6,98,169,2356,0.04159592529711375
2711,15557,15,326,812,16710,0.019509275882704968
2712,2011,10,124,120,2265,0.05474613686534217
2713,7575,10,350,849,8784,0.039845173041894354
2714,921,3,85,35,1044,0.08141762452107279
2715,8001,26,916,408,9351,0.09795743770719709
2716,704,0,82,28,814,0.10073710073710074
2717,2113,1,275,138,2527,0.10882469331222794
2718,8916,17,1487,531,10951,0.1357866861473838
2719,1461,0,113,86,1660,0.06807228915662651
2720,20441,33,1054,1373,22901,0.046024191083358805
2721,58155,119,2212,2944,63430,0.03487308844395397
2722,5352,16,199,343,5910,0.033671742808798644
2723,5621,0,310,192,6123,0.050628776743426425
2724,7004,14,602,376,7996,0.07528764382191096
2725,3917,3,689,268,4877,0.14127537420545416
2726,1142,0,164,73,1379,0.11892675852066716
2727,2597,6,409,143,3155,0.12963549920760697
2728,1922,3,116,109,2150,0.053953488372093024
2729,2554,0,128,79,2761,0.04636001448750453
2730,6675,26,474,341,7516,0.06306546035125067
2731,3991,5,396,185,4577,0.08651955429320515
2732,737,1,38,60,836,0.045454545454545456
2733,3964,14,414,297,4689,0.08829174664107485
2734,2622,3,53,243,2921,0.01814447107155084
2735,969,2,104,51,1126,0.09236234458259325
2736,5471,6,109,296,5882,0.018531111866712004
2737,966,3,117,51,1137,0.10290237467018469
2738,816,1,117,33,967,0.12099276111685625
2739,4602,12,530,199,5343,0.09919520868425978
2740,1000,3,142,35,1180,0.12033898305084746
2741,5989,6,257,572,6824,0.037661195779601406
2742,9189,6,560,484,10239,0.054692841097763456
2743,16283,13,143,618,17057,0.008383654804479099
2744,3149,3,349,111,3612,0.09662236987818383
2745,13272,19,487,651,14429,0.033751472728532815
2746,12250,44,1712,898,14904,0.11486849168008588
2747,9818,40,726,561,11145,0.06514131897711979
2748,3940,10,420,235,4605,0.09120521172638436
2749,5523,14,374,398,6309,0.0592803930892376
2750,7831,8,267,396,8502,0.03140437544107269
2751,12384,22,319,984,13709,0.023269385075497848
2752,7295,10,878,509,8692,0.10101242521859181
2753,3564,9,219,657,4449,0.049224544841537425
2754,829,0,136,37,1002,0.13572854291417166
2755,2023,5,272,115,2415,0.11262939958592133
2756,3093,6,524,114,3737,0.14021942734814022
2757,5785,10,526,361,6682,0.07871894642322658
2758,4765,4,173,254,5196,0.03329484218629715
2759,3206,7,499,161,3873,0.12884069197004905
2760,1743,5,130,93,1971,0.06595636732623034
2761,3732,9,366,218,4325,0.0846242774566474
2762,6363,15,129,331,6838,0.018865165252997952
2763,4580,14,289,256,5139,0.0562366219108776
2764,3508,4,395,193,4100,0.09634146341463415
2765,1193,5,102,90,1390,0.07338129496402877
2766,3252,11,282,158,3703,0.07615446934917634
2767,7707,13,1603,531,9854,0.1626750558148975
2768,36959,43,1135,1957,40094,0.02830847508355365
2769,3555,10,263,288,4116,0.06389698736637513
2770,4423,22,137,348,4930,0.027789046653144016
2771,2055,4,235,86,2380,0.09873949579831932
2772,4800,1,893,253,5947,0.1501597444089457
2773,14348,22,228,1103,15701,0.014521368065728298
2774,3528,4,283,219,4034,0.07015369360436291
2775,5209,5,622,394,6230,0.0998394863563403
2776,3261,5,628,236,4130,0.15205811138014527
2777,11014,30,1852,502,13398,0.1382295865054486
2778,5734,8,766,479,6987,0.10963217403749821
2779,726,1,33,29,789,0.04182509505703422
2780,2451,5,208,123,2787,0.07463222102619303
2781,113041,108,1799,8943,123891,0.014520828793051957
2782,5387,4,410,308,6109,0.06711409395973154
2783,5227,2,280,271,5780,0.04844290657439446
2784,1244,1,140,58,1443,0.09702009702009702
2785,1491,3,69,91,1654,0.04171704957678356
2786,2379,5,362,93,2839,0.12750968650933428
2787,2163,7,245,86,2501,0.09796081567373051
2788,3120,7,208,135,3470,0.05994236311239193
2789,5789,4,364,436,6593,0.05521007128772941
2790,7959,23,614,450,9046,0.06787530400176874
2791,8245,29,716,477,9467,0.0756311397486004
2792,14841,20,3421,1670,19952,0.17146150761828388
2793,897,6,68,89,1060,0.06415094339622641
2794,3335,3,291,257,3886,0.07488419969119918
2795,7759,14,1071,353,9197,0.11645101663585952
2796,1961,5,74,125,2165,0.03418013856812933
2797,1890,4,183,111,2188,0.08363802559414991
2798,1679,1,279,103,2062,0.13530552861299708
2799,10924,17,361,868,12170,0.029663105998356615
2800,1956,7,247,146,2356,0.10483870967741936
2801,644,1,70,47,762,0.09186351706036745
2802,6547,6,890,424,7867,0.11313079954239227
2803,1564,2,212,100,1878,0.11288604898828541
2804,6285,9,322,402,7018,0.04588201766885153
2805,5272,10,92,248,5622,0.016364283173247954
2806,6659,8,403,791,7861,0.05126574227197558
2807,16465,7,850,1275,18597,0.04570629671452385
2808,1475,7,190,90,1762,0.10783200908059024
2809,3182,14,395,222,3813,0.1035929714135851
2810,8417,30,925,548,9920,0.09324596774193548
2811,6199,4,1220,395,7818,0.15605014070094653
2812,5518,6,414,424,6362,0.06507387613957875
2813,132131,207,3923,5961,142222,0.027583636849432578
2814,2901,6,313,118,3338,0.09376872378669862
2815,8339,12,388,254,8993,0.043144668075169576
2816,3078,2,315,394,3789,0.0831353919239905
2817,2492,4,170,123,2789,0.060953746862674796
2818,42493,73,3403,2402,48371,0.07035207045543818
2819,5355,6,751,390,6502,0.11550292217779144
2820,3562,0,125,165,3852,0.03245067497403946
2821,30654,80,3687,1316,35737,0.1031703836360075
2822,10703,52,696,541,11992,0.058038692461641096
2823,139683,167,7367,6628,153845,0.04788585914394358
2824,10168,18,856,328,11370,0.0752858399296394
2825,2480,9,201,165,2855,0.07040280210157618
2826,1422,1,111,79,1613,0.06881587104773713
2827,1686,1,64,134,1885,0.03395225464190981
2828,39606,31,951,3117,43705,0.021759524081912826
2829,13586,33,1426,965,16010,0.08906933166770768
2830,1498,1,128,66,1693,0.07560543414057885
2831,4120,8,361,276,4765,0.0757607555089192
2832,1297,2,136,38,1473,0.0923285811269518
2833,2352,3,155,151,2661,0.05824877865464111
2834,19333,6,302,1600,21241,0.014217786356574549
2835,7690,17,459,292,8458,0.054268148498462995
2836,2826,4,234,212,3276,0.07142857142857142
2837,2241,2,320,110,2673,0.11971567527123082
2838,16534,27,1973,1282,19816,0.09956600726685506
2839,3635,4,216,191,4046,0.05338606030647553
2840,1026,1,114,59,1200,0.095
2841,2356,1,59,180,2596,0.022727272727272728
2842,1242,3,97,48,1390,0.06978417266187051
2843,3737,3,290,200,4230,0.06855791962174941
2844,20265,46,1878,970,23159,0.08109158426529643
2845,4739,6,263,563,5571,0.04720875964817806
2846,17739,17,527,714,18997,0.02774122229825762
2847,2322,5,170,136,2633,0.06456513482719331
2848,1130,2,157,55,1344,0.11681547619047619
2849,23458,6,555,1039,25058,0.022148615212706523
2850,2351,2,339,120,2812,0.1205547652916074
2851,3646,5,163,393,4207,0.03874494889469931
2852,1444,5,100,147,1696,0.0589622641509434
2853,891,2,35,40,968,0.03615702479338843
2854,1776,3,111,140,2030,0.054679802955665026
2855,5645,10,291,356,6302,0.046175817200888605
2856,20945,53,1369,1429,23796,0.05753067742477727
2857,9521,13,1813,382,11729,0.15457413249211358
2858,360,1,31,11,403,0.07692307692307693
2859,4143,3,131,334,4611,0.028410323140316635
2860,2869,4,444,153,3470,0.12795389048991354
2861,17468,20,2826,841,21155,0.1335854407941385
2862,7468,3,74,267,7812,0.009472606246799796
2863,2286,1,150,215,2652,0.05656108597285068
2864,5530,12,135,310,5987,0.022548855854351093
2865,957,1,39,72,1069,0.03648269410664172
2866,2370,6,91,220,2687,0.03386676590993673
2867,2750,7,158,502,3417,0.046239391278899616
2868,1466,1,156,70,1693,0.09214412285883047
2869,10534,13,1236,642,12425,0.09947686116700201
2870,938,1,99,61,1099,0.09008189262966333
2871,8796,17,605,289,9707,0.062326156381992376
2872,14367,19,918,732,16036,0.05724619605886755
2873,4887,2,272,167,5328,0.05105105105105105
2874,21724,20,578,1572,23894,0.024190173265254876
2875,888,4,103,62,1057,0.09744560075685904
2876,21365,52,2744,1623,25784,0.10642258765125659
2877,7888,12,339,476,8715,0.038898450946643716
2878,8765,32,1356,269,10422,0.13010938399539435
2879,6628,15,667,258,7568,0.08813424947145877
2880,1145,1,224,74,1444,0.15512465373961218
2881,3022,1,86,203,3312,0.025966183574879228
2882,8436,6,216,758,9416,0.022939677145284623
2883,38921,28,879,2623,42451,0.020706226001743187
2884,13464,9,336,894,14703,0.022852479085900837
2885,2044,7,383,100,2534,0.1511444356748224
2886,3742,1,145,283,4171,0.0347638456005754
2887,2218,5,212,212,2647,0.08009066868152626
2888,1246,4,183,66,1499,0.12208138759172782
2889,1179,1,51,102,1333,0.03825956489122281
2890,1839,2,190,77,2108,0.09013282732447818
2891,11470,15,1027,305,12817,0.08012795505968635
2892,3786,11,114,163,4074,0.027982326951399118
2893,4042,2,411,233,4688,0.08767064846416382
2894,16382,20,522,1325,18249,0.028604307085319743
2895,11713,6,334,871,12924,0.025843392138656763
2896,3803,6,429,272,4510,0.0951219512195122
2897,2847,1,547,177,3572,0.15313549832026876
2898,20839,26,663,1590,23118,0.028678951466389827
2899,2001,3,69,83,2156,0.03200371057513915
2900,20753,33,866,2189,23841,0.03632397969883814
2901,1662,5,147,169,1983,0.07413010590015129
2902,1891,2,236,104,2233,0.10568741603224362
2903,7166,7,434,552,8159,0.053192793234465005
2904,1382,7,178,91,1658,0.10735826296743065
2905,12805,13,784,793,14395,0.0544633553317124
2906,2558,7,205,299,3069,0.06679700228087325
2907,2443,5,61,265,2774,0.02198990627253064
2908,2255,10,120,143,2528,0.04746835443037975
2909,3256,5,179,249,3689,0.04852263486039577
2910,7415,13,191,630,8249,0.023154321735967997
2911,1229,1,160,90,1480,0.10810810810810811
2912,15673,34,1279,1312,18298,0.06989834954639851
2913,11335,24,1130,511,13000,0.08692307692307692
2914,3571,6,639,165,4381,0.14585711024880163
2915,14870,15,1837,871,17593,0.1044165293014267
2916,4528,9,461,342,5340,0.08632958801498128
2917,2314,5,112,396,2827,0.039617969579059074
2918,1185,1,66,43,1295,0.050965250965250966
